x,y,z
9761.77734375,688.7745361328125,0.0
-7524.802734375,12630.19140625,0.0
1949.4654541015625,4119.4541015625,0.0
6979.46728515625,8205.498046875,0.0
-15845.8173828125,2532.61572265625,0.0
12503.853515625,15707.17578125,0.0
2270.58056640625,4675.9580078125,0.0
-7284.48388671875,3118.99658203125,0.0
3893.45068359375,21020.896484375,0.0
22787.654296875,16409.58203125,0.0
7597.78173828125,4431.80712890625,0.0
9976.880859375,14160.37109375,0.0
15236.7939453125,17576.41796875,0.0
13386.640625,-3553.081787109375,0.0
23045.853515625,16572.91015625,0.0
1267.35400390625,-16768.044921875,0.0
1656.1063232421875,-17092.28125,0.0
8063.47412109375,8329.3955078125,0.0
-7127.255859375,13076.673828125,0.0
5034.50634765625,6803.02294921875,0.0
2284.25341796875,-8245.1689453125,0.0
6345.423828125,6659.142578125,0.0
6758.96875,7422.1884765625,0.0
23637.06640625,7829.3359375,0.0
27457.724609375,6367.89453125,0.0
-25017.359375,-9153.0068359375,0.0
-12245.25,-3636.92529296875,0.0
7298.1279296875,4476.435546875,0.0
14043.2431640625,1805.524658203125,0.0
2013.8736572265625,1390.940673828125,0.0
17139.69921875,-8831.021484375,0.0
-15087.4052734375,-17509.375,0.0
-8235.6171875,15745.6611328125,0.0
26305.716796875,-4074.8203125,0.0
-10265.08984375,10203.4052734375,0.0
-14915.42578125,-17799.0546875,0.0
-22792.681640625,-8816.6240234375,0.0
1004.840087890625,1736.6292724609375,0.0
-21634.755859375,6041.208984375,0.0
16931.904296875,-8479.166015625,0.0
-29711.33984375,-17067.79296875,0.0
1293.252197265625,-16483.99609375,0.0
-14988.025390625,-17209.306640625,0.0
5835.42578125,-6145.869140625,0.0
2362.07373046875,9798.0361328125,0.0
8548.0068359375,4807.55712890625,0.0
-17513.263671875,6986.0224609375,0.0
5991.39599609375,6568.03466796875,0.0
11353.1328125,15350.859375,0.0
17198.85546875,-9049.4306640625,0.0
16840.958984375,-8090.7412109375,0.0
13456.6533203125,16042.94921875,0.0
11336.2314453125,-5193.0185546875,0.0
13734.5654296875,-916.22900390625,0.0
-12444.56640625,8167.7724609375,0.0
2129.51220703125,9970.8515625,0.0
17806.384765625,8164.314453125,0.0
20564.1640625,-146.75335693359375,0.0
16530.421875,-7287.1416015625,0.0
5182.5859375,6178.94873046875,0.0
20097.296875,21.106157302856445,0.0
-12261.4921875,-9489.974609375,0.0
10208.447265625,-5499.8662109375,0.0
-14665.2392578125,-17927.009765625,0.0
3266.1220703125,4920.46435546875,0.0
-11804.4453125,-8719.3330078125,0.0
5481.77587890625,6140.12255859375,0.0
18540.1953125,15109.90234375,0.0
6940.576171875,7153.4970703125,0.0
3763.737060546875,18462.861328125,0.0
9788.439453125,16040.9189453125,0.0
5506.2080078125,7023.9267578125,0.0
-15086.455078125,10937.041015625,0.0
20040.267578125,9834.76171875,0.0
-10090.404296875,5382.486328125,0.0
1481.28955078125,-16617.44921875,0.0
6230.201171875,346.1242980957031,0.0
-11785.431640625,-9491.4345703125,0.0
11677.37109375,2386.679931640625,0.0
-16295.357421875,3438.831787109375,0.0
-11956.66015625,-9016.09765625,0.0
6405.76220703125,3947.116943359375,0.0
13424.24609375,-18.065654754638672,0.0
12065.296875,1511.00830078125,0.0
3199.2666015625,5396.0908203125,0.0
-16255.0439453125,3107.76171875,0.0
5558.70263671875,12772.638671875,0.0
-15662.93359375,10999.8408203125,0.0
-2548.439453125,10281.19140625,0.0
7998.734375,4161.4052734375,0.0
-11843.666015625,-8186.79931640625,0.0
12208.4091796875,14329.951171875,0.0
4915.1435546875,19844.25390625,0.0
-11845.833984375,-8462.9873046875,0.0
17992.638671875,8974.01953125,0.0
-19156.7890625,-13264.451171875,0.0
4550.53857421875,3269.143310546875,0.0
14070.251953125,14824.3984375,0.0
4148.40283203125,11991.8662109375,0.0
16753.5,13521.09375,0.0
-7843.4169921875,15810.0751953125,0.0
23852.38671875,7799.03466796875,0.0
10164.607421875,-10434.4931640625,0.0
7632.9169921875,11894.6171875,0.0
-11942.2353515625,-9268.2978515625,0.0
360.88671875,9265.0498046875,0.0
22249.572265625,170.69869995117188,0.0
-14562.966796875,10636.505859375,0.0
-15348.5400390625,10890.15625,0.0
10228.947265625,13807.3427734375,0.0
-2670.680908203125,5724.109375,0.0
16692.427734375,-8359.890625,0.0
-23095.642578125,-14245.3486328125,0.0
8306.9892578125,-8597.4208984375,0.0
13213.7158203125,14573.369140625,0.0
-11801.021484375,-7872.7685546875,0.0
-12611.94140625,-3750.337890625,0.0
-11210.70703125,6989.5888671875,0.0
11732.4755859375,14678.908203125,0.0
4388.63134765625,21073.71484375,0.0
23879.42578125,8127.099609375,0.0
10366.8642578125,-11390.2734375,0.0
-13146.283203125,-3859.4609375,0.0
-5013.3583984375,16393.03515625,0.0
8630.8427734375,-13361.095703125,0.0
17111.099609375,-8613.2470703125,0.0
21861.978515625,79.63911437988281,0.0
9635.3515625,15395.5322265625,0.0
3926.59814453125,9470.1298828125,0.0
9587.8134765625,-9838.8046875,0.0
12593.9658203125,17658.265625,0.0
16922.439453125,15711.9208984375,0.0
-14039.8349609375,3747.350830078125,0.0
-29437.1953125,-17413.66015625,0.0
4311.77978515625,5638.515625,0.0
13501.708984375,14800.9140625,0.0
-13375.818359375,-3952.35107421875,0.0
-13576.9580078125,-4067.98486328125,0.0
-14884.03125,-17570.3203125,0.0
9356.3134765625,18373.1640625,0.0
-14972.142578125,10740.9404296875,0.0
16786.986328125,-7865.1826171875,0.0
-8802.0166015625,2133.209228515625,0.0
20283.9921875,-103.37698364257812,0.0
5165.48681640625,6424.10693359375,0.0
-14570.9912109375,8441.169921875,0.0
16339.6396484375,-6792.0048828125,0.0
20914.224609375,5680.9384765625,0.0
25700.890625,3877.18017578125,0.0
9197.21484375,-13487.970703125,0.0
-10538.931640625,5194.10107421875,0.0
10388.125,20183.537109375,0.0
2397.692138671875,-10466.251953125,0.0
13090.765625,13175.470703125,0.0
25784.818359375,6548.53369140625,0.0
-8005.6181640625,5596.65185546875,0.0
-17476.02734375,8079.296875,0.0
5981.9892578125,12491.3740234375,0.0
7381.3955078125,-10163.6806640625,0.0
10245.935546875,19891.125,0.0
15251.0224609375,17795.419921875,0.0
6856.9306640625,257.869873046875,0.0
11093.998046875,6277.14892578125,0.0
7733.7353515625,13000.3505859375,0.0
-2794.2177734375,10199.30859375,0.0
12685.03125,14406.9453125,0.0
-29595.0390625,-17257.81640625,0.0
19729.23046875,10489.244140625,0.0
7949.0810546875,19946.513671875,0.0
-15730.47265625,-11285.41796875,0.0
8873.515625,-13407.955078125,0.0
-7261.494140625,8773.9775390625,0.0
-29617.73828125,-16874.63671875,0.0
8893.068359375,4841.59033203125,0.0
-11808.0283203125,4681.580078125,0.0
7045.14599609375,19990.78515625,0.0
16471.484375,15559.62109375,0.0
24289.673828125,12258.05859375,0.0
-16835.51953125,-11583.2587890625,0.0
14006.1513671875,-961.020751953125,0.0
-14804.736328125,-17342.826171875,0.0
22127.400390625,2843.1123046875,0.0
-21840.310546875,3468.559326171875,0.0
26568.53125,-3986.4853515625,0.0
-14536.1484375,6112.607421875,0.0
16619.52734375,-7652.73486328125,0.0
10798.087890625,-11025.4052734375,0.0
10309.416015625,-13770.0908203125,0.0
-20915.68359375,6203.291015625,0.0
8398.4990234375,20071.14453125,0.0
-15260.8564453125,-15131.3798828125,0.0
1804.90576171875,18619.7578125,0.0
18160.908203125,16085.1103515625,0.0
-24599.751953125,-12729.359375,0.0
-1055.66748046875,2285.65771484375,0.0
11883.060546875,14225.9765625,0.0
-31.2718505859375,5930.248046875,0.0
2259.701171875,4434.015625,0.0
-6495.0029296875,8815.8076171875,0.0
9044.8447265625,20055.162109375,0.0
-14689.76953125,-13918.4482421875,0.0
5336.201171875,4717.83203125,0.0
-14764.791015625,-14533.55078125,0.0
-6213.0458984375,8552.39453125,0.0
-18478.517578125,-12919.3095703125,0.0
7081.6875,7867.048828125,0.0
5608.26806640625,19828.53515625,0.0
-3391.59716796875,3210.286865234375,0.0
7661.31982421875,-2649.51025390625,0.0
9283.1142578125,-166.30551147460938,0.0
13126.95703125,5511.58056640625,0.0
-7590.3916015625,15834.236328125,0.0
5343.47998046875,12280.0732421875,0.0
13703.984375,-6397.07421875,0.0
12269.17578125,-5636.259765625,0.0
11130.5673828125,14503.83984375,0.0
15691.880859375,16760.806640625,0.0
-25022.30859375,-9390.4130859375,0.0
-12913.36328125,-4015.31201171875,0.0
10133.634765625,20110.345703125,0.0
8061.7158203125,4625.578125,0.0
-14722.064453125,-17716.78125,0.0
-29531.05078125,-15694.5029296875,0.0
-12351.26171875,-3827.99658203125,0.0
-1324.95751953125,15346.06640625,0.0
6088.96728515625,21309.05859375,0.0
-24612.0234375,-9269.875,0.0
3412.278564453125,12723.103515625,0.0
3462.09326171875,5065.56884765625,0.0
-23991.16796875,-9137.626953125,0.0
5677.5810546875,11267.390625,0.0
-14893.7763671875,-14806.673828125,0.0
2221.2744140625,2702.2421875,0.0
-10339.619140625,8582.818359375,0.0
-12678.3779296875,7010.5810546875,0.0
-13136.064453125,-4085.58203125,0.0
25345.7265625,-85.93901824951172,0.0
-23736.4765625,-9088.591796875,0.0
2665.3681640625,195.9578857421875,0.0
3911.811767578125,19664.53515625,0.0
-14619.345703125,-13591.5830078125,0.0
-22556.1484375,-8908.01953125,0.0
7413.77685546875,8300.7666015625,0.0
20761.451171875,8203.55859375,0.0
-24223.2421875,-9145.52734375,0.0
-537.5703125,10571.3916015625,0.0
15892.8955078125,12177.513671875,0.0
-6957.58203125,13395.986328125,0.0
-9121.3193359375,15464.802734375,0.0
-9322.638671875,15535.3271484375,0.0
6907.6533203125,-1295.272705078125,0.0
4237.513671875,19689.30859375,0.0
-29514.25,-15275.8515625,0.0
8659.1796875,17788.44140625,0.0
1970.9873046875,4418.82373046875,0.0
8409.6162109375,-13289.677734375,0.0
15439.88671875,15820.7841796875,0.0
-15445.275390625,-11101.193359375,0.0
-23168.216796875,-9058.9296875,0.0
13235.5830078125,-6131.658203125,0.0
11700.537109375,-5346.0419921875,0.0
26464.95703125,-4224.4697265625,0.0
664.98583984375,2641.353515625,0.0
-23385.8828125,-9065.830078125,0.0
5421.8056640625,21210.806640625,0.0
15419.78125,15316.693359375,0.0
21583.75,4833.12939453125,0.0
6787.51953125,6924.5546875,0.0
-7725.802734375,6184.02490234375,0.0
-21959.9296875,-8769.298828125,0.0
-16147.060546875,7384.99462890625,0.0
17006.83203125,-9169.251953125,0.0
-9819.3193359375,9962.0595703125,0.0
-8734.005859375,9900.892578125,0.0
-8224.57421875,9734.09375,0.0
-15923.81640625,-11432.37109375,0.0
-29501.466796875,-15038.103515625,0.0
21337.1015625,12.683609008789062,0.0
5183.8701171875,-5641.9033203125,0.0
-17092.345703125,-12617.2734375,0.0
-14602.03515625,-14131.7607421875,0.0
-14501.7412109375,-13032.5419921875,0.0
-8064.76708984375,9585.7197265625,0.0
-9477.9951171875,10013.611328125,0.0
5836.734375,19795.08984375,0.0
-11752.892578125,-7518.4609375,0.0
-9888.146484375,10324.8046875,0.0
25623.59375,-1275.299560546875,0.0
6835.07421875,-11133.005859375,0.0
-9349.7431640625,10279.4453125,0.0
-14405.916015625,-18161.92578125,0.0
6148.15234375,19854.53125,0.0
14188.43359375,16245.1171875,0.0
4076.555419921875,-4342.30224609375,0.0
5115.23291015625,-5309.57958984375,0.0
3829.06591796875,11935.2353515625,0.0
4868.7265625,-5159.6748046875,0.0
6240.14453125,-651.347900390625,0.0
6022.43603515625,12749.150390625,0.0
-8966.6318359375,10213.662109375,0.0
4775.78759765625,-4846.6259765625,0.0
16588.9609375,-7073.4345703125,0.0
-9132.849609375,9882.7294921875,0.0
-8498.580078125,9827.4814453125,0.0
-11203.96484375,4590.58056640625,0.0
22545.33984375,9842.4970703125,0.0
5740.734375,-5775.35498046875,0.0
9594.3505859375,-4805.6181640625,0.0
-17861.966796875,5541.30908203125,0.0
9499.8134765625,21841.693359375,0.0
22431.52734375,10763.6220703125,0.0
-10051.5078125,8976.83984375,0.0
-7499.76025390625,9467.7548828125,0.0
18381.203125,13323.11328125,0.0
14239.6357421875,15018.3994140625,0.0
-13358.6171875,-4165.0302734375,0.0
-14793.05078125,-16989.39453125,0.0
-13891.8134765625,-10447.23828125,0.0
6902.34814453125,8010.07373046875,0.0
7093.4912109375,15144.91015625,0.0
-14709.8740234375,-14318.0107421875,0.0
-22924.328125,-8984.759765625,0.0
-8873.90234375,9711.7822265625,0.0
-8545.458984375,8193.49609375,0.0
18445.7578125,14589.2685546875,0.0
6704.28076171875,17828.080078125,0.0
3215.187744140625,19631.8671875,0.0
1134.5113525390625,-10169.8408203125,0.0
-20137.705078125,-11263.630859375,0.0
-19643.05859375,-13071.400390625,0.0
-9677.9375,10262.2734375,0.0
21780.6796875,6632.2041015625,0.0
8162.466796875,19984.484375,0.0
-8550.7763671875,8409.7919921875,0.0
-14880.9267578125,-15088.7978515625,0.0
8298.974609375,1724.7314453125,0.0
-693.06591796875,18060.48046875,0.0
13249.4150390625,-837.3844604492188,0.0
16623.744140625,12214.7763671875,0.0
29064.1171875,2668.717041015625,0.0
14479.7705078125,14932.3994140625,0.0
16375.138671875,12120.1982421875,0.0
2922.479736328125,4711.94482421875,0.0
-9481.9130859375,15326.7705078125,0.0
16238.9765625,16922.82421875,0.0
-9210.015625,15244.490234375,0.0
1618.7445068359375,4069.17431640625,0.0
4454.93701171875,5907.91650390625,0.0
3886.099609375,-4100.748046875,0.0
-14406.4296875,-12774.171875,0.0
8361.4404296875,13508.634765625,0.0
26075.2421875,9605.55859375,0.0
688.002197265625,3303.36572265625,0.0
-9230.03125,10069.9560546875,0.0
-21713.783203125,-8687.765625,0.0
-15685.548828125,7502.6171875,0.0
-15732.1142578125,8289.6015625,0.0
-14644.595703125,-16837.060546875,0.0
-18088.048828125,9583.7021484375,0.0
18456.369140625,14832.515625,0.0
20921.9609375,64.20427703857422,0.0
17496.876953125,15832.63671875,0.0
-9632.6689453125,10550.650390625,0.0
-16349.748046875,9520.03125,0.0
15877.3271484375,4932.26953125,0.0
26790.009765625,-4068.79150390625,0.0
-14512.8955078125,-17665.7265625,0.0
9206.38671875,-4716.734375,0.0
17853.095703125,15957.845703125,0.0
-8175.255859375,11492.880859375,0.0
20658.326171875,66.4922866821289,0.0
26884.123046875,-4277.26806640625,0.0
-7024.4443359375,8803.6572265625,0.0
18352.94921875,13079.2109375,0.0
10558.029296875,-1947.643310546875,0.0
-9590.2333984375,8771.072265625,0.0
8087.13818359375,-8373.8623046875,0.0
-14554.263671875,-13305.376953125,0.0
-244.83642578125,18032.748046875,0.0
-18010.87109375,-11818.8779296875,0.0
12881.033203125,14489.6708984375,0.0
18394.220703125,13644.42578125,0.0
19924.46875,-6607.38134765625,0.0
6422.8046875,19871.83203125,0.0
-10000.70703125,10127.5517578125,0.0
-14585.4453125,-17445.34765625,0.0
-16122.6435546875,-7292.21435546875,0.0
-12488.7265625,9438.9228515625,0.0
21345.58984375,6806.5341796875,0.0
-14435.82421875,9442.798828125,0.0
7634.48046875,13422.3681640625,0.0
16090.607421875,-5801.5908203125,0.0
7959.86962890625,-8192.64453125,0.0
8977.9609375,-4601.64111328125,0.0
-14634.369140625,-17194.12890625,0.0
4482.7822265625,-4634.142578125,0.0
-13779.7333984375,-6185.12890625,0.0
20731.52734375,9464.658203125,0.0
10320.0361328125,-13454.72265625,0.0
21727.98046875,12224.6962890625,0.0
11860.3232421875,526.3353271484375,0.0
-7842.03515625,9578.009765625,0.0
-18398.703125,7046.6943359375,0.0
9435.861328125,-13338.8671875,0.0
9976.408203125,-13433.306640625,0.0
-14307.5,-12244.1015625,0.0
8709.59765625,-4376.158203125,0.0
10458.849609375,-13614.8505859375,0.0
-14757.64453125,-6635.4814453125,0.0
3717.947998046875,3371.506103515625,0.0
-11511.765625,-5087.0908203125,0.0
8756.5537109375,20023.58984375,0.0
-2650.6181640625,18100.87890625,0.0
9221.9921875,2861.4091796875,0.0
26712.34375,-4462.9990234375,0.0
4603.78955078125,-4983.986328125,0.0
10790.08984375,-13393.109375,0.0
18961.287109375,15048.44140625,0.0
26875.96484375,6859.76513671875,0.0
6599.9462890625,7244.6455078125,0.0
-1680.8829345703125,17813.826171875,0.0
-14948.779296875,7630.3828125,0.0
17668.6015625,8402.322265625,0.0
7901.5859375,8501.5498046875,0.0
13008.6982421875,-10155.3056640625,0.0
20550.55859375,3119.954345703125,0.0
12891.1640625,-10667.2939453125,0.0
18613.59765625,13298.2353515625,0.0
13096.09765625,-9949.517578125,0.0
-14901.5458984375,9465.330078125,0.0
13159.724609375,-9694.087890625,0.0
10666.513671875,-393.7569274902344,0.0
9456.65234375,2846.793212890625,0.0
3409.4375,1727.600341796875,0.0
10430.005859375,10410.744140625,0.0
9802.1875,17728.783203125,0.0
8229.5205078125,6993.85009765625,0.0
-18992.13671875,-12890.947265625,0.0
-3604.830078125,2049.4775390625,0.0
8957.99609375,2804.663330078125,0.0
8463.033203125,13208.5712890625,0.0
10780.76171875,10304.2958984375,0.0
-3052.19091796875,14654.68359375,0.0
3892.34033203125,5464.0810546875,0.0
-80.71875,10712.88671875,0.0
7851.208984375,4519.5751953125,0.0
5036.35693359375,21120.326171875,0.0
9727.3076171875,12820.830078125,0.0
12468.041015625,-12065.8466796875,0.0
4807.623046875,3463.7529296875,0.0
9746.75390625,-13495.859375,0.0
15771.8017578125,11692.853515625,0.0
5135.6533203125,19761.50390625,0.0
-2113.459716796875,11304.435546875,0.0
12638.1025390625,-11554.4921875,0.0
-2017.3253173828125,18122.26953125,0.0
-11019.9365234375,8439.5205078125,0.0
-10615.5986328125,7724.2802734375,0.0
15774.4912109375,15127.134765625,0.0
270.704345703125,13195.455078125,0.0
11921.9814453125,-5464.0986328125,0.0
3705.575927734375,20904.11328125,0.0
12117.2734375,6324.80322265625,0.0
16068.421875,11916.33984375,0.0
7229.9501953125,7223.4697265625,0.0
18437.67578125,15510.982421875,0.0
10547.109375,-13390.1533203125,0.0
21134.52734375,88.82611083984375,0.0
-783.2536010742188,2029.572509765625,0.0
2691.572265625,18578.279296875,0.0
8130.3759765625,4421.384765625,0.0
5861.5849609375,17841.3046875,0.0
9594.419921875,20065.724609375,0.0
2829.385009765625,4969.4521484375,0.0
5241.0908203125,10892.96875,0.0
11429.5634765625,-1220.5638427734375,0.0
1274.5494384765625,-16997.421875,0.0
-14309.1708984375,3991.063232421875,0.0
8494.921875,2698.220458984375,0.0
2855.518798828125,-10446.22265625,0.0
1833.8056640625,11252.091796875,0.0
14280.740234375,-1909.378662109375,0.0
15442.095703125,4819.115234375,0.0
-8653.1416015625,15491.8369140625,0.0
7509.84814453125,7744.505859375,0.0
21714.9765625,5770.68115234375,0.0
13862.166015625,-1724.19873046875,0.0
9772.654296875,13550.3017578125,0.0
20014.83203125,3695.631591796875,0.0
-26287.49609375,-14939.5185546875,0.0
12751.111328125,-1578.1905517578125,0.0
-14452.998046875,-17949.541015625,0.0
-326.5546875,8979.814453125,0.0
15380.84375,-2192.147705078125,0.0
-3343.349365234375,4391.220703125,0.0
17367.44921875,5064.86572265625,0.0
14640.1728515625,-2049.274169921875,0.0
20438.373046875,60.99472427368164,0.0
4934.59033203125,-5431.81591796875,0.0
8690.7744140625,-8924.0849609375,0.0
-23745.783203125,-13476.916015625,0.0
-11514.2568359375,8356.810546875,0.0
-14074.66015625,-18162.2421875,0.0
9697.8486328125,-803.929443359375,0.0
2266.46044921875,1036.59912109375,0.0
-19808.26953125,7752.1953125,0.0
9969.8037109375,2235.27294921875,0.0
-15389.86328125,9462.82421875,0.0
-3169.58544921875,-1523.9959716796875,0.0
14851.392578125,-1971.668701171875,0.0
-2824.804931640625,-1453.1458740234375,0.0
5012.0087890625,7343.4609375,0.0
-4351.44677734375,13010.51953125,0.0
-2262.50439453125,-1410.0806884765625,0.0
22447.140625,15786.689453125,0.0
7997.25537109375,13037.6328125,0.0
-19591.3203125,7893.2158203125,0.0
28093.408203125,731.006103515625,0.0
10645.9208984375,10127.986328125,0.0
18406.537109375,14381.646484375,0.0
-10226.5791015625,9970.6181640625,0.0
5347.33544921875,513.8448486328125,0.0
17552.783203125,8712.78515625,0.0
16994.001953125,-8274.671875,0.0
13751.1767578125,14772.73828125,0.0
7863.91650390625,7623.57763671875,0.0
15338.7626953125,11439.501953125,0.0
-18431.265625,-12370.005859375,0.0
12977.4794921875,-10452.828125,0.0
2182.249267578125,-3969.117431640625,0.0
-19623.447265625,-8963.5849609375,0.0
-14305.5400390625,5691.89306640625,0.0
-16111.6796875,3266.156494140625,0.0
7596.15478515625,-7261.716796875,0.0
15552.576171875,11615.75,0.0
7402.6357421875,-7444.48828125,0.0
6361.74609375,18443.6015625,0.0
1851.6820068359375,15369.8271484375,0.0
1635.9259033203125,1680.9774169921875,0.0
23520.8515625,5129.0224609375,0.0
11188.908203125,-1168.185791015625,0.0
-8781.2529296875,10106.224609375,0.0
7159.32275390625,21458.001953125,0.0
10638.74609375,13863.5068359375,0.0
23145.8125,452.8072814941406,0.0
18429.068359375,14115.1328125,0.0
25843.78515625,-1681.54736328125,0.0
-19244.796875,6575.81689453125,0.0
7792.392578125,-7155.8212890625,0.0
8099.2978515625,-6937.92138671875,0.0
22585.78515625,16180.845703125,0.0
26416.80859375,-4434.6669921875,0.0
27993.984375,8523.0634765625,0.0
-9603.396484375,14655.6923828125,0.0
-9674.17578125,14439.517578125,0.0
5451.40869140625,12098.83984375,0.0
-9432.5576171875,14907.8701171875,0.0
8246.5380859375,8124.97265625,0.0
-14187.21484375,-11839.6171875,0.0
13410.427734375,1473.4329833984375,0.0
8629.2607421875,3074.1396484375,0.0
-13651.3017578125,-4438.87255859375,0.0
12418.099609375,1220.02294921875,0.0
4849.3505859375,6015.95361328125,0.0
8399.404296875,-6864.69970703125,0.0
-6093.0,8978.9345703125,0.0
7626.2578125,8600.626953125,0.0
8942.4130859375,-6792.81640625,0.0
6600.6787109375,18432.1875,0.0
13865.015625,17862.2265625,0.0
9179.1591796875,-6845.439453125,0.0
9747.1162109375,-7021.10791015625,0.0
10075.345703125,-7137.904296875,0.0
12359.705078125,-12493.5615234375,0.0
-13426.775390625,-4370.9580078125,0.0
2336.379638671875,-3807.275390625,0.0
10750.1708984375,-7327.4453125,0.0
-12112.62109375,-3819.417724609375,0.0
21574.88671875,127.21867370605469,0.0
27174.556640625,-4830.947265625,0.0
13527.98046875,-6258.990234375,0.0
27039.9453125,5626.16357421875,0.0
10405.232421875,-7237.32763671875,0.0
-19221.298828125,-8787.4189453125,0.0
-12681.7841796875,-4067.548583984375,0.0
10383.6484375,1540.391845703125,0.0
22881.5546875,6191.7529296875,0.0
10845.02734375,-1168.01806640625,0.0
3374.7177734375,20792.5625,0.0
14339.4365234375,1221.099365234375,0.0
10159.07421875,-910.3153076171875,0.0
21101.724609375,-9046.7841796875,0.0
28258.87890625,924.3597412109375,0.0
-493.2542724609375,2593.64892578125,0.0
-14414.93359375,-16786.482421875,0.0
21206.287109375,-8718.97265625,0.0
6723.708984375,7877.61962890625,0.0
9393.466796875,1330.508056640625,0.0
10394.189453125,-999.0626220703125,0.0
11163.748046875,-7582.9326171875,0.0
11250.615234375,-7790.513671875,0.0
5382.2080078125,-398.58721923828125,0.0
2399.31298828125,10012.8154296875,0.0
11948.6484375,-1362.362548828125,0.0
26908.62109375,8178.4326171875,0.0
8462.345703125,-551.52001953125,0.0
12983.34765625,-1711.279541015625,0.0
6950.08984375,21409.72265625,0.0
5992.19384765625,3380.68603515625,0.0
9412.4814453125,-765.1036987304688,0.0
911.933349609375,5553.44384765625,0.0
14837.6572265625,1182.5457763671875,0.0
7636.5400390625,7447.5712890625,0.0
6077.6904296875,-6091.056640625,0.0
10818.2119140625,4796.35009765625,0.0
8705.771484375,2773.359130859375,0.0
3497.40576171875,19660.640625,0.0
7151.92626953125,18402.57421875,0.0
-17734.248046875,278.61004638671875,0.0
-19836.06640625,7358.9208984375,0.0
-672.272705078125,3023.10546875,0.0
-3362.5263671875,8031.13427734375,0.0
3590.4765625,1556.681640625,0.0
-19029.4375,-8677.505859375,0.0
-17313.34765625,156.9505615234375,0.0
-2425.58837890625,18127.619140625,0.0
7985.68017578125,1430.3360595703125,0.0
10953.646484375,13992.767578125,0.0
-17524.19140625,283.1718444824219,0.0
4164.30322265625,5425.8037109375,0.0
11018.486328125,4890.9873046875,0.0
20928.46484375,-8736.0615234375,0.0
2473.09814453125,18585.07421875,0.0
-16196.7412109375,8083.958984375,0.0
11981.5849609375,17935.6953125,0.0
16323.234375,-6473.57568359375,0.0
9515.322265625,-6944.9521484375,0.0
-12889.9658203125,-5766.57470703125,0.0
10830.2734375,-7530.75,0.0
-14476.576171875,-17047.2265625,0.0
-16435.478515625,-12062.9404296875,0.0
5117.13671875,18366.923828125,0.0
-7837.9755859375,7747.48974609375,0.0
6029.9501953125,13584.806640625,0.0
-19545.34375,7686.2265625,0.0
15856.572265625,11903.2626953125,0.0
1447.2003173828125,-17134.15234375,0.0
5382.9794921875,-5569.171875,0.0
-16382.416015625,4323.73876953125,0.0
-8833.4716796875,9067.525390625,0.0
-10325.51171875,8881.8017578125,0.0
12043.4013671875,1280.42138671875,0.0
-13958.7861328125,8440.43359375,0.0
11718.349609375,3504.136962890625,0.0
4675.69873046875,21015.99609375,0.0
876.7474365234375,-15948.17578125,0.0
9824.359375,16949.333984375,0.0
11596.0703125,17988.25,0.0
-12107.3203125,8609.86328125,0.0
5961.203125,1434.12548828125,0.0
-18730.423828125,7704.38671875,0.0
10793.0478515625,18016.181640625,0.0
-5038.865234375,10062.7236328125,0.0
12773.9853515625,-11121.2490234375,0.0
-13073.72265625,8476.7421875,0.0
14983.767578125,-2152.943359375,0.0
-14685.609375,-7353.2822265625,0.0
4076.60498046875,733.5501098632812,0.0
9081.9599609375,3131.116455078125,0.0
-17789.208984375,7877.3037109375,0.0
25758.60546875,7531.94140625,0.0
-23003.404296875,5734.0712890625,0.0
2991.84765625,11991.662109375,0.0
-13841.208984375,-18005.064453125,0.0
-14369.1103515625,8323.056640625,0.0
14318.220703125,5362.716796875,0.0
7481.734375,3656.76318359375,0.0
3040.1748046875,5087.810546875,0.0
-13790.2265625,-17772.4296875,0.0
4784.787109375,3698.74365234375,0.0
-13502.595703125,8472.3681640625,0.0
-16740.427734375,8130.31591796875,0.0
-15956.9921875,10804.9736328125,0.0
-3381.470703125,9716.19921875,0.0
10056.181640625,4384.1728515625,0.0
-14694.203125,8268.546875,0.0
15642.8583984375,15326.7216796875,0.0
8807.6455078125,1063.7957763671875,0.0
7135.6591796875,12646.7841796875,0.0
15783.392578125,-2237.77099609375,0.0
5850.79052734375,7409.6767578125,0.0
9562.3212890625,18297.900390625,0.0
6781.76953125,747.2278442382812,0.0
22005.345703125,281.7420654296875,0.0
-13168.9013671875,-5887.69775390625,0.0
7362.060546875,11703.98828125,0.0
-19107.24609375,7761.3115234375,0.0
-16962.693359375,7960.3740234375,0.0
4677.1259765625,1406.526611328125,0.0
16800.482421875,17638.8984375,0.0
-12535.470703125,1894.09326171875,0.0
-21919.248046875,-13972.27734375,0.0
12974.1884765625,1264.7205810546875,0.0
-11370.328125,1635.81201171875,0.0
-12994.984375,1859.7154541015625,0.0
671.4716796875,11517.12109375,0.0
-13399.57421875,2024.487548828125,0.0
-6802.8408203125,4670.73291015625,0.0
25046.361328125,-9265.91015625,0.0
-4031.0205078125,7330.0205078125,0.0
-15265.0078125,10694.73046875,0.0
-7196.91552734375,4553.9560546875,0.0
22799.96484375,8333.9853515625,0.0
-15722.646484375,10760.3115234375,0.0
25420.95703125,760.51123046875,0.0
24851.1953125,-9916.3681640625,0.0
26018.63671875,9230.615234375,0.0
20259.638671875,202.53237915039062,0.0
